objid,ra,dec,u,g,r,i,z,run,camcol,field,score,clean,class,redshift,mjd,rowv,colv,mjd_sequential,month_sin,month_cos,x_cord,y_cord,z_cord,class_GALAXY,class_QUASAR,class_STAR,r_standard,g_standard,mjd_sequential_standard,month_sin_standard,month_cos_standard,x_cord_standard,y_cord_standard,z_cord_standard
1237648704587039029,206.1900418,0.092227037,19.03532,17.02743,16.04369,15.61524,15.27085,752,4,418,0.9275425,1,GALAXY,0.09000984,51671,-0.001662978,-0.000943865,63,0.49999999999999994,-0.8660254037844387,-0.8973339288227341,-0.4413493278151868,0.0016096647598953873,1.0,0.0,0.0,-0.7545085343483049,-0.35333449425731284,-0.8033519953187188,-0.35505864828599676,-1.385129336922007,-0.3398551954747327,-0.5872244855951645,-0.07774375920222462
1237648722307383299,186.5686902,0.712347721,18.50902,17.51863,17.24075,17.1452,17.12042,756,5,473,0.8626066,1,STAR,0.00062073,51990,0.001835478,0.002267004,382,1.0,6.123233995736766e-17,-0.9933586466562239,-0.11438545464689144,0.012432492852980336,0.0,0.0,1.0,0.3799182881194471,0.16325833332210535,-0.6040950519260415,0.7336687706999448,0.08520711878796479,-0.6407545020034703,0.06234631898800807,0.23474449074776413
1237648720169271376,208.0079157,-1.030180033,19.12142,17.81352,17.21663,16.8503,16.61162,756,1,616,0.8375698,1,GALAXY,0.05372864,51943,-0.01495185,0.01203172,335,0.8660254037844386,0.5000000000000001,-0.8827400185492782,-0.4695176385224998,-0.017979064710805147,1.0,0.0,0.0,0.3570603069339408,0.4733928181040539,-0.6334526580058404,0.44194513800504115,0.9341062672914372,-0.29412428805941315,-0.6431857515068882,-0.6433304744669751
1237648704048136394,201.4492384,-0.248358609,19.04375,17.03508,16.08877,15.66198,15.31715,752,3,387,0.8807632,1,GALAXY,0.0833808,51959,-0.000601083,-0.001892887,351,0.8660254037844386,0.5000000000000001,-0.9307331631023469,-0.3656733375676985,-0.004334661878402666,1.0,0.0,0.0,-0.7117872328622935,-0.34528902371377984,-0.6234585793403769,0.44194513800504115,0.9341062672914372,-0.4445137319439889,-0.4368809219581287,-0.24937470560150224
1237648721756094558,153.6547623,0.341514341,17.98663,15.87632,14.92589,14.46278,14.10313,756,4,253,0.8897897,1,GALAXY,0.07115293,51909,-0.001362192,-0.000469087,301,-2.4492935982947064e-16,1.0,-0.8961204065593518,0.443770987352716,0.0059605143987381355,1.0,0.0,0.0,-1.8138224385422947,-1.5639516965271425,-0.6546900751699501,-1.4437860672719387,1.7830054157949091,-0.33605254949203783,1.1712215155035184,0.04787861766119394
1237648704594051328,222.11428,0.201356928,18.98055,17.93353,17.50097,17.27692,17.15049,752,4,525,0.8919482,1,GALAXY,0.02689551,51662,0.003515791,0.001378675,54,0.8660254037844387,-0.4999999999999998,-0.7418041445986705,-0.6706073817904545,0.0035143341312710097,1.0,0.0,0.0,0.6265229259342263,0.5996067945653852,-0.808973664568042,0.44194513800504137,-0.7636920297155072,0.14750686372689592,-1.042685626102376,-0.022750111194935526
1237648702967054436,184.7512582,-1.114898426,19.42303,17.9242,17.15133,16.72932,16.40958,752,1,275,0.8006991,1,GALAXY,0.1201394,52000,0.001379765,-0.008012179,392,0.8660254037844387,-0.4999999999999998,-0.9963750208280957,-0.08281441094763106,-0.019457420415070394,1.0,0.0,0.0,0.2951769664939119,0.5897944755887627,-0.5978487527601268,0.44194513800504137,-0.7636920297155072,-0.6502064943344582,0.12506770792477095,-0.6860151390348802
1237648704054690020,216.5001732,-0.305033154,19.4036,17.2453,16.11901,15.66573,15.31867,752,3,487,0.8306878,1,GALAXY,0.1382689,51613,0.000321882,0.000567463,5,1.0,6.123233995736766e-17,-0.8038436706335967,-0.5948167871317255,-0.005323807716005158,1.0,0.0,0.0,-0.6831294654058385,-0.12420159656853454,-0.8395805304810238,0.7336687706999448,0.08520711878796479,-0.04689777272984665,-0.8921143807985645,-0.2779343804923203
1237648720715907181,230.4214628,-0.470781714,18.28353,17.04901,16.61657,16.43054,16.39043,756,2,765,0.8513988,1,STAR,9.545552e-05,51689,3.030438e-05,-0.004078475,81,0.49999999999999994,-0.8660254037844387,-0.6371138057893401,-0.7707259473908575,-0.00821659851083441,0.0,0.0,1.0,-0.2116030508676732,-0.3306389054560835,-0.7921086568200725,-0.35505864828599676,-1.385129336922007,0.4755604217973334,-1.2415886320540228,-0.3614581254111923
1237648702964957305,180.0174546,-1.107905329,19.24194,17.4374,16.49413,15.95312,15.56135,752,1,243,0.7536513,1,GALAXY,0.07435275,51930,-0.001011279,0.001402199,322,0.49999999999999994,0.8660254037844387,-0.9998130074625371,-0.0003045832835897689,-0.019335390809086823,1.0,0.0,0.0,-0.3276366833864718,0.07782910819124896,-0.6415728469215294,-0.35505864828599676,1.5555435744979365,-0.660979635016343,0.2889878824150065,-0.682491769940599
1237648722836258912,168.312691,1.083320198,19.48356,17.66816,16.75654,16.3507,16.03639,756,6,351,0.854515,1,GALAXY,0.0968032,51984,-0.001282726,-0.001193661,376,1.0,6.123233995736766e-17,-0.979092668120114,0.20253418504740886,0.018906377776254233,1.0,0.0,0.0,-0.07895663185708594,0.320518360822002,-0.6078428314255903,0.7336687706999448,0.08520711878796479,-0.5960511886762405,0.6919625005851545,0.4216654094440562
1237648721759174689,160.7354833,0.308448919,18.29532,16.6171,15.92916,15.65426,15.49717,756,4,300,0.9015262,1,STAR,4.071864e-05,54208,0.001011353,0.000834755,2600,0.8660254037844387,-0.4999999999999998,-0.9439917789550926,0.3299250521251306,0.0053834232073766315,0.0,0.0,1.0,-0.863046037879652,-0.7848767070843906,0.781334103073828,0.44194513800504137,-0.7636920297155072,-0.486060412898991,0.9450466937174974,0.031216224532605696
1237648703516508324,213.4614348,-0.638595198,18.73745,17.73463,17.16074,16.77727,16.54698,752,2,467,0.8370145,1,GALAXY,0.1222172,51615,-0.003366919,-0.002997316,7,1.0,6.123233995736766e-17,-0.8342053193471013,-0.5513413336285095,-0.011145358035410263,1.0,0.0,0.0,0.30409461172424324,0.39042456043357204,-0.8383312706478409,0.7336687706999448,0.08520711878796479,-0.1420378496713322,-0.8057428039082748,-0.4460203979048136
1237648720164421952,197.0311688,-1.021418982,19.42481,19.10839,19.29695,19.49774,19.68091,756,1,542,0.8172338,1,STAR,1.799823e-05,54625,0.004521245,-0.000742385,3017,1.2246467991473532e-16,-1.0,-0.9559936342459023,-0.29284534926615,-0.017826180031027084,0.0,0.0,1.0,2.3285327538590077,1.8352017648625174,1.0418047782924689,-1.4437860672719378,-1.61259117821898,-0.5236689580271853,-0.2921954112966471,-0.6389162247332538
1237648721754521686,150.1506235,0.296711635,18.40193,17.26971,16.79377,16.57975,16.47653,756,4,229,0.8701518,1,STAR,-6.91e-06,54468,0.001832549,-0.000174177,2860,0.49999999999999994,0.8660254037844387,-0.8673252177021376,0.49771492757593117,0.005178571813296538,0.0,0.0,1.0,-0.043674598708813,-0.09852970951394716,0.943737881387609,-0.35505864828599676,1.5555435744979365,-0.2458210699939751,1.2783905685051151,0.025301536330470765
1237648720132440438,123.9664778,-0.946879673,17.05914,15.39781,14.80092,14.61024,14.53956,756,1,54,0.8612442,1,STAR,0.00012111,53816,0.000795029,-0.000583375,2208,1.0,6.123233995736766e-17,-0.5586314667045937,0.8292513461215718,-0.016525415669070214,0.0,0.0,1.0,-1.9322536951240838,-2.067198508263759,0.5364791757699737,0.7336687706999448,0.08520711878796479,0.7214896152192097,1.937045532604059,-0.6013591670428592
1237648720683860157,157.2274838,-0.563585764,19.59425,18.33615,17.91066,17.67362,17.56625,756,2,276,0.8705707,0,STAR,0.000294926,51957,-0.002878923,-0.001393615,349,0.8660254037844386,0.5000000000000001,-0.9220043238841921,0.3870546144400019,-0.009836268578857594,0.0,0.0,1.0,1.014776918964497,1.0230404351191793,-0.6247078391735598,0.44194513800504115,0.9341062672914372,-0.4171613821865225,1.0585445410446674,-0.408222969193228
1237648704594378836,222.8957512,0.127787304,17.35557,16.31992,16.01115,15.92031,15.89397,752,4,530,0.9423295,1,STAR,-0.000114803,54970,0.000656567,-0.001483693,3362,0.49999999999999994,-0.8660254037844387,-0.732591553941909,-0.6806648520543075,0.0022303073480173033,0.0,0.0,1.0,-0.7853459600438438,-1.0974195745519213,1.2573020995165245,-0.35505864828599676,-1.385129336922007,0.17637507810435982,-1.0626665462818958,-0.05982390363965073
1237648702967316528,185.3755664,-1.116272375,17.27085,16.35222,16.06819,15.98103,15.95781,752,1,279,0.7957081,1,STAR,0.000286916,54140,0.000727229,-0.001076529,2532,0.8660254037844386,0.5000000000000001,-0.9954130605165341,-0.09366597125238196,-0.019481395803552428,0.0,0.0,1.0,-0.7312904357146026,-1.0634498100347904,0.7388592687456084,0.44194513800504115,0.9341062672914372,-0.6471921330617808,0.10350918927304315,-0.6867073820534502
1237648721755045901,151.2665991,0.285668074,17.2926,15.93398,15.39302,15.20598,15.12841,756,4,237,0.8817859,1,STAR,-0.000144102,54468,0.000914925,-0.000560723,2860,0.49999999999999994,0.8660254037844387,-0.876855166817325,0.4807287779474906,0.004985827802217217,0.0,0.0,1.0,-1.3711338501846841,-1.5033109342343307,0.943737881387609,-0.35505864828599676,1.5555435744979365,-0.27568374644553734,1.2446446173882557,0.01973642541930318
1237648721789452582,229.9082603,0.381023589,18.9345,17.77876,17.33434,17.02274,16.88413,756,4,762,0.871678,1,GALAXY,0.07507495,51673,0.01146205,0.007925532,65,0.49999999999999994,-0.8660254037844387,-0.6439991043986677,-0.7649973399566472,0.006650067140084804,1.0,0.0,0.0,0.4686114249001933,0.4368358826670393,-0.8021027354855359,-0.35505864828599676,-1.385129336922007,0.4539849189108526,-1.2302077534752272,0.0677881207539496
1237646382079344941,94.10025982,0.887737734,17.80895,16.50277,16.38258,16.38958,16.3496,211,6,355,0.8095989,1,STAR,0.000156526,52931,0.000447229,-0.001118079,1323,-0.8660254037844386,0.5000000000000001,-0.07149338514677765,0.9973207371332689,0.015493326441011626,0.0,0.0,1.0,-0.4333501079819602,-0.9051170531290853,-0.016318300413472844,-3.3295172725489173,0.9341062672914372,2.2479664873372878,2.270944713841976,0.3231201466378512
1237648705137279101,236.7084328,0.521305301,19.44214,18.41232,18.04152,17.90393,17.86111,752,5,622,0.8390486,1,STAR,-0.000397562,51691,0.002448794,0.002194391,83,0.49999999999999994,-0.8660254037844387,-0.5488770783029349,-0.8358535593071836,0.009098368378252331,0.0,0.0,1.0,1.138789995993325,1.10314808104085,-0.7908593969868896,-0.35505864828599676,-1.385129336922007,0.7520555858556521,-1.370976000949342,0.13847808854103716
1237648704593461330,220.8020855,0.080721876,18.71059,17.1352,16.48517,16.2039,16.05019,752,4,516,0.9221911,1,STAR,0.000206835,54626,-0.000673989,-2.51e-05,3018,1.2246467991473532e-16,-1.0,-0.756970520143683,-0.6534475087879135,0.001408862048512942,0.0,0.0,1.0,-0.33612787374393854,-0.23999327066562984,1.0424294082090604,-1.4437860672719378,-1.61259117821898,0.09998210148846855,-1.0085945431799876,-0.08354154951409375
1237648722307448883,186.7709321,0.729353406,18.71984,17.78304,17.53523,17.44329,17.41578,756,5,474,0.8599817,1,STAR,0.000461252,54140,-0.000126422,0.001397302,2532,0.8660254037844386,0.5000000000000001,-0.9929449948527962,-0.11789063900937123,0.012729274556807436,0.0,0.0,1.0,0.6589903569215995,0.44133713938943475,0.7388592687456084,0.44194513800504115,0.9341062672914372,-0.6394582988632374,0.05538265843283596,0.24331348902145578
1237648720135127125,130.0409941,-0.970524286,18.45593,16.83033,16.2659,16.07492,16.00772,756,1,95,0.860402,1,STAR,8.888991e-05,56745,-0.000327446,0.000518774,5137,1.0,6.123233995736766e-17,-0.6432432439993253,0.7654745143015188,-0.016938034244806697,0.0,0.0,1.0,-0.5439251181281018,-0.5606236764965274,2.366020201466375,0.7336687706999448,0.08520711878796479,0.4563534535457478,1.8103417241444808,-0.6132727311796796
1237648720716234785,231.101749,-0.521834505,18.87255,17.55543,17.35159,17.29855,17.22334,756,2,770,0.8493098,0,STAR,-0.000481104,51673,0.0402952,-0.000880472,65,0.49999999999999994,-0.8660254037844387,-0.6279132570172371,-0.7782300387450034,-0.009107604347776882,0.0,0.0,1.0,0.48495886169331104,0.20196072757072553,-0.8021027354855359,-0.35505864828599676,-1.385129336922007,0.5043909021952053,-1.256496819345006,-0.38718419740334337
1237648722829443261,152.7750189,1.225430004,19.37248,18.47822,17.98285,17.79496,17.70057,756,6,247,0.8397675,1,GALAXY,0.03307562,51909,-0.008987825,-0.00196552,301,-2.4492935982947064e-16,1.0,-0.8890136201036097,0.45738103975391997,0.02138615776378957,1.0,0.0,0.0,1.0831897573468223,1.172454814219765,-0.6546900751699501,-1.4437860672719387,1.7830054157949091,-0.3137830009380008,1.198260260191127,0.4932642652977339
1237648703510085681,198.8236915,-0.787364235,18.47328,17.01582,16.41966,16.25575,16.16307,752,2,369,0.8520651,1,STAR,7.29134e-05,56727,0.000870127,-0.001057141,5119,1.0,6.123233995736766e-17,-0.9464265529217359,-0.32262663644814427,-0.013741665795578334,0.0,0.0,1.0,-0.3982102264579732,-0.3655446789645517,2.3547768629677286,0.7336687706999448,0.08520711878796479,-0.4936899255353896,-0.35136113651538775,-0.520983768045089
1237648722830360726,154.9559722,1.243549204,18.26004,17.16284,16.72449,16.45731,16.32113,756,6,261,0.8389028,1,GALAXY,0.03345598,51999,-0.006339483,-0.000397097,391,1.0,6.123233995736766e-17,-0.9057693869731058,0.42321487066591684,0.02170232405976896,1.0,0.0,0.0,-0.10932969557995152,-0.21092440715933086,-0.5984733826767182,0.7336687706999448,0.08520711878796479,-0.36628821777322473,1.1303832016985043,0.5023929562160434
1237648703509364815,197.2088018,-0.817319435,15.93799,13.99257,13.07748,12.59386,12.25992,752,2,358,0.8274328,1,GALAXY,0.01794305,51986,0.003199843,0.02771342,378,1.0,6.123233995736766e-17,-0.9551357365871072,-0.29582469587769245,-0.014264431396831919,1.0,0.0,0.0,-3.5655189975432005,-3.5450830869032077,-0.6065935715924073,0.7336687706999448,0.08520711878796479,-0.5209806834201021,-0.2981144033762266,-0.5360776147240508
1237648705127907496,215.2428133,0.497569854,19.45887,18.06046,17.16598,16.67196,16.34935,752,5,479,0.8439821,0,GALAXY,0.15192,51609,-0.001070586,-0.004585136,1,1.0,6.123233995736766e-17,-0.8166831445584424,-0.5770209938995922,0.008684123056530196,1.0,0.0,0.0,0.3090604417993704,0.7330985038582479,-0.8420790501473897,0.7336687706999448,0.08520711878796479,-0.08713104690493052,-0.8567599313421788,0.12651755525698474
1237648720140108025,141.5074295,-0.896628854,19.38248,19.24695,19.09536,18.89833,18.87555,756,1,171,0.7939464,1,QUASAR,1.633603,52000,0.001191137,0.000909805,392,0.8660254037844387,-0.4999999999999998,-0.7825930348783133,0.6223369397812173,-0.015648486946049252,0.0,1.0,0.0,2.137490447590922,1.9809246927725397,-0.5978487527601268,0.44194513800504137,-0.7636920297155072,0.019692389744231285,1.5259739481382972,-0.5760395445162124
1237648721759567898,161.6125339,0.306344582,17.84553,16.82906,16.75385,16.88843,16.94442,756,4,306,0.8952744,1,STAR,0.000211516,51910,-0.000112329,-6.14e-05,302,0.49999999999999994,0.8660254037844387,-0.9489314757173851,0.3154369465255364,0.005346696126742237,0.0,0.0,1.0,-0.08150588431931809,-0.5619593297763049,-0.6540654452533586,-0.35505864828599676,1.5555435744979365,-0.5015392538034076,0.9162635430898122,0.03015580104121282
1237648722305548348,182.421104,0.657701843,18.58486,17.00138,16.30177,15.93777,15.65287,756,5,445,0.8741283,1,GALAXY,0.02141499,51999,-0.002840099,-0.002007507,391,1.0,6.123233995736766e-17,-0.9990415131802503,-0.04224087890438587,0.011478810561241785,1.0,0.0,0.0,-0.5099319263733681,-0.3807311619251522,-0.5984733826767182,0.7336687706999448,0.08520711878796479,-0.6585621106562763,0.20567411131339924,0.20720875722317036
1237648720165142553,198.5884986,-0.972663433,19.28351,18.42159,18.17339,18.07555,18.06859,756,1,553,0.8379261,1,STAR,0.00055975,56727,0.001375436,0.000558317,5119,1.0,6.123233995736766e-17,-0.9476958429952055,-0.31872311837310585,-0.01697536403527038,0.0,0.0,1.0,1.2637602272923625,1.1128972982877143,2.3547768629677286,0.7336687706999448,0.08520711878796479,-0.4976673233503259,-0.34360611651229855,-0.6143505567528724
1237648705136165309,234.0908072,0.57051826,19.58449,18.24557,17.45923,17.02779,16.70487,752,5,605,0.8670731,1,GALAXY,0.1386025,51663,-0.005549031,-0.002372474,55,0.8660254037844387,-0.4999999999999998,-0.5864732403304337,-0.8099073968045534,0.00995725753374262,1.0,0.0,0.0,0.5869668672823618,0.9277778571017871,-0.8083490346514506,0.44194513800504137,-0.7636920297155072,0.6342457204641911,-1.3194294203153272,0.163276853410237
1237648720686481444,163.1641138,-0.618697159,18.86297,18.47356,18.31293,18.28635,18.21639,756,2,316,0.8661774,1,QUASAR,2.261753,55277,0.003545157,0.004971452,3669,1.0,6.123233995736766e-17,-0.9570824775895796,0.28961445455330975,-0.01079809264549114,0.0,1.0,0.0,1.3959991449799896,1.167553913208933,1.4490634839101042,0.7336687706999448,0.08520711878796479,-0.5270809150151669,0.8649626555507535,-0.43599378073685163
1237648722833375253,161.7635869,1.189812295,17.31253,15.96261,15.39015,15.15678,15.03717,756,6,307,0.8428932,1,STAR,0.000141415,54208,0.001379726,0.000606567,2600,0.8660254037844387,-0.4999999999999998,-0.9495685826699826,0.31287111745095825,0.02076464955421465,0.0,0.0,1.0,-1.3738536845960603,-1.4732008921871025,0.781334103073828,0.44194513800504137,-0.7636920297155072,-0.5035356672742978,0.9111660757756214,0.4753194165882078
1237648675603743074,238.9521134,1.206012418,19.54832,17.7261,16.90218,16.43995,16.12423,745,6,536,0.3030093,1,GALAXY,0.1002968,51692,0.002575175,0.000390334,84,0.49999999999999994,-0.8660254037844387,-0.51564004751967,-0.8565467594692322,0.021047333243658737,1.0,0.0,0.0,0.059063118551585365,0.3814535978536604,-0.790234767070298,-0.35505864828599676,-1.385129336922007,0.8562058477819698,-1.4120866550054363,0.4834813619359519
1237648702972952732,198.1875882,-1.200621811,18.50284,16.74405,15.93957,15.53509,15.2221,752,1,365,0.8465437,1,GALAXY,0.084401,51985,0.002400243,-0.004991372,377,1.0,6.123233995736766e-17,-0.9498311139557564,-0.3120605957687328,-0.02095327015123324,1.0,0.0,0.0,-0.8531807151540662,-0.6513639638816073,-0.6072182015089987,0.7336687706999448,0.08520711878796479,-0.5043583250608941,-0.3303698524359656,-0.7292049099728792
1237648705137344812,236.7751257,0.577531789,19.42208,18.22952,17.40462,16.93871,16.61179,752,5,623,0.8607693,1,GALAXY,0.1481399,51691,0.004589465,-0.002117055,83,0.49999999999999994,-0.8660254037844387,-0.5478986081795951,-0.8364840199297195,0.010079660563671045,1.0,0.0,0.0,0.5352141992665861,0.91089814439281,-0.7908593969868896,-0.35505864828599676,-1.385129336922007,0.7551216816298939,-1.3722285210209642,0.16681100439941776
1237648722832850986,160.5951639,1.236390885,19.57413,18.1053,17.33227,16.91214,16.58759,756,6,299,0.8450176,1,GALAXY,0.0738222,52022,-0.001919298,-0.001386096,414,0.8660254037844387,-0.4999999999999998,-0.9429750240770123,0.3321633920814971,0.02157741708063764,1.0,0.0,0.0,0.46664973248501945,0.7802565298937962,-0.5841068945951146,0.44194513800504137,-0.7636920297155072,-0.4828743495121183,0.9494935467361465,0.4987865085316138
1237648721788141653,226.9083519,0.314275017,18.41414,17.29885,16.81268,16.66012,16.57805,756,4,742,0.9004648,1,STAR,0.000292962,51990,-0.000648082,-0.000139536,382,1.0,6.123233995736766e-17,-0.6831570549178472,-0.7302508828648326,0.005485106298529872,0.0,0.0,1.0,-0.025754017273573966,-0.06788330276381473,-0.6040950519260415,0.7336687706999448,0.08520711878796479,0.33128109408171674,-1.1611778515755538,0.034152127323511444
